Date,Day Number,Month,Short Month,Calendar Month Number,Calendar Month Label,Calendar Year,Calendar Year Label,Fiscal Month Number,Fiscal Month Label,Fiscal Year,Fiscal Year Label,ISO Week Number
"jueves, 18 de julio de 2013",18,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
"viernes, 19 de julio de 2013",19,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
"sábado, 20 de julio de 2013",20,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
"domingo, 21 de julio de 2013",21,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
"lunes, 22 de julio de 2013",22,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
"martes, 23 de julio de 2013",23,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
"miércoles, 24 de julio de 2013",24,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
"jueves, 25 de julio de 2013",25,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
"viernes, 26 de julio de 2013",26,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
"sábado, 27 de julio de 2013",27,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
"domingo, 28 de julio de 2013",28,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
"lunes, 29 de julio de 2013",29,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
"martes, 30 de julio de 2013",30,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
"miércoles, 31 de julio de 2013",31,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
"jueves, 1 de agosto de 2013",1,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
"viernes, 2 de agosto de 2013",2,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
"sábado, 3 de agosto de 2013",3,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
"domingo, 4 de agosto de 2013",4,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,31
"lunes, 5 de agosto de 2013",5,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
"martes, 6 de agosto de 2013",6,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
"miércoles, 7 de agosto de 2013",7,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
"jueves, 8 de agosto de 2013",8,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
"viernes, 9 de agosto de 2013",9,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
"sábado, 10 de agosto de 2013",10,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
"domingo, 11 de agosto de 2013",11,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,32
"lunes, 12 de agosto de 2013",12,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
"martes, 13 de agosto de 2013",13,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
"miércoles, 14 de agosto de 2013",14,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
"jueves, 15 de agosto de 2013",15,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
"viernes, 16 de agosto de 2013",16,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
"sábado, 17 de agosto de 2013",17,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
"domingo, 18 de agosto de 2013",18,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,33
"lunes, 19 de agosto de 2013",19,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
"martes, 20 de agosto de 2013",20,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
"miércoles, 21 de agosto de 2013",21,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
"jueves, 22 de agosto de 2013",22,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
"viernes, 23 de agosto de 2013",23,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
"sábado, 24 de agosto de 2013",24,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
"domingo, 25 de agosto de 2013",25,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
"lunes, 26 de agosto de 2013",26,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
"martes, 27 de agosto de 2013",27,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
"miércoles, 28 de agosto de 2013",28,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
"jueves, 29 de agosto de 2013",29,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
"viernes, 30 de agosto de 2013",30,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
"sábado, 31 de agosto de 2013",31,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
"domingo, 1 de septiembre de 2013",1,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,35
"lunes, 2 de septiembre de 2013",2,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
"martes, 3 de septiembre de 2013",3,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
"miércoles, 4 de septiembre de 2013",4,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
"jueves, 5 de septiembre de 2013",5,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
"viernes, 6 de septiembre de 2013",6,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
"sábado, 7 de septiembre de 2013",7,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
"domingo, 8 de septiembre de 2013",8,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,36
"lunes, 9 de septiembre de 2013",9,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
"martes, 10 de septiembre de 2013",10,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
"miércoles, 11 de septiembre de 2013",11,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
"jueves, 12 de septiembre de 2013",12,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
"viernes, 13 de septiembre de 2013",13,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
"sábado, 14 de septiembre de 2013",14,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
"domingo, 15 de septiembre de 2013",15,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,37
"lunes, 16 de septiembre de 2013",16,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
"martes, 17 de septiembre de 2013",17,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
"miércoles, 18 de septiembre de 2013",18,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
"jueves, 19 de septiembre de 2013",19,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
"viernes, 20 de septiembre de 2013",20,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
"sábado, 21 de septiembre de 2013",21,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
"domingo, 22 de septiembre de 2013",22,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
"lunes, 23 de septiembre de 2013",23,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
"martes, 24 de septiembre de 2013",24,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
"miércoles, 25 de septiembre de 2013",25,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
"jueves, 26 de septiembre de 2013",26,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
"viernes, 27 de septiembre de 2013",27,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
"sábado, 28 de septiembre de 2013",28,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
"domingo, 29 de septiembre de 2013",29,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
"lunes, 30 de septiembre de 2013",30,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,40
"martes, 1 de octubre de 2013",1,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
"miércoles, 2 de octubre de 2013",2,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
"jueves, 3 de octubre de 2013",3,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
"viernes, 4 de octubre de 2013",4,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
"sábado, 5 de octubre de 2013",5,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
"domingo, 6 de octubre de 2013",6,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,40
"lunes, 7 de octubre de 2013",7,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
"martes, 8 de octubre de 2013",8,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
"miércoles, 9 de octubre de 2013",9,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
"jueves, 10 de octubre de 2013",10,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
"viernes, 11 de octubre de 2013",11,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
"sábado, 12 de octubre de 2013",12,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
"domingo, 13 de octubre de 2013",13,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,41
"lunes, 14 de octubre de 2013",14,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
"martes, 15 de octubre de 2013",15,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
"miércoles, 16 de octubre de 2013",16,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
"jueves, 17 de octubre de 2013",17,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
"viernes, 18 de octubre de 2013",18,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
"sábado, 19 de octubre de 2013",19,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
"domingo, 20 de octubre de 2013",20,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
"lunes, 21 de octubre de 2013",21,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
"martes, 22 de octubre de 2013",22,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
"miércoles, 23 de octubre de 2013",23,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
"jueves, 24 de octubre de 2013",24,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
"viernes, 25 de octubre de 2013",25,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
"sábado, 26 de octubre de 2013",26,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
"domingo, 27 de octubre de 2013",27,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
"lunes, 28 de octubre de 2013",28,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
"martes, 29 de octubre de 2013",29,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
"miércoles, 30 de octubre de 2013",30,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
"jueves, 31 de octubre de 2013",31,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
"martes, 1 de noviembre de 2016",1,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
"miércoles, 2 de noviembre de 2016",2,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
"jueves, 3 de noviembre de 2016",3,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
"viernes, 4 de noviembre de 2016",4,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
"sábado, 5 de noviembre de 2016",5,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
"domingo, 6 de noviembre de 2016",6,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,44
"lunes, 7 de noviembre de 2016",7,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
"martes, 8 de noviembre de 2016",8,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
"miércoles, 9 de noviembre de 2016",9,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
"jueves, 10 de noviembre de 2016",10,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
"viernes, 11 de noviembre de 2016",11,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
"sábado, 12 de noviembre de 2016",12,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
"domingo, 13 de noviembre de 2016",13,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,45
"lunes, 14 de noviembre de 2016",14,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
"martes, 15 de noviembre de 2016",15,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
"miércoles, 16 de noviembre de 2016",16,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
"jueves, 17 de noviembre de 2016",17,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
"viernes, 18 de noviembre de 2016",18,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
"sábado, 19 de noviembre de 2016",19,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
"domingo, 20 de noviembre de 2016",20,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,46
"lunes, 21 de noviembre de 2016",21,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
"martes, 22 de noviembre de 2016",22,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
"miércoles, 23 de noviembre de 2016",23,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
"jueves, 24 de noviembre de 2016",24,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
"viernes, 25 de noviembre de 2016",25,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
"sábado, 26 de noviembre de 2016",26,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
"domingo, 27 de noviembre de 2016",27,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,47
"lunes, 28 de noviembre de 2016",28,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
"martes, 29 de noviembre de 2016",29,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
"miércoles, 30 de noviembre de 2016",30,November,Nov,11,CY2016-Nov,2016,CY2016,1,FY2017-Nov,2017,FY2017,48
"jueves, 1 de diciembre de 2016",1,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
"viernes, 2 de diciembre de 2016",2,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
"sábado, 3 de diciembre de 2016",3,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
"domingo, 4 de diciembre de 2016",4,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,48
"lunes, 5 de diciembre de 2016",5,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
"martes, 6 de diciembre de 2016",6,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
"miércoles, 7 de diciembre de 2016",7,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
"jueves, 8 de diciembre de 2016",8,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
"viernes, 9 de diciembre de 2016",9,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
"sábado, 10 de diciembre de 2016",10,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
"domingo, 11 de diciembre de 2016",11,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,49
"lunes, 12 de diciembre de 2016",12,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
"martes, 13 de diciembre de 2016",13,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
"miércoles, 14 de diciembre de 2016",14,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
"jueves, 15 de diciembre de 2016",15,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
"viernes, 16 de diciembre de 2016",16,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
"sábado, 17 de diciembre de 2016",17,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
"domingo, 18 de diciembre de 2016",18,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,50
"lunes, 19 de diciembre de 2016",19,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
"martes, 20 de diciembre de 2016",20,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
"miércoles, 21 de diciembre de 2016",21,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
"jueves, 22 de diciembre de 2016",22,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
"viernes, 23 de diciembre de 2016",23,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
"sábado, 24 de diciembre de 2016",24,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
"domingo, 25 de diciembre de 2016",25,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,51
"lunes, 26 de diciembre de 2016",26,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
"martes, 27 de diciembre de 2016",27,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
"miércoles, 28 de diciembre de 2016",28,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
"jueves, 29 de diciembre de 2016",29,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
"viernes, 30 de diciembre de 2016",30,December,Dec,12,CY2016-Dec,2016,CY2016,2,FY2017-Dec,2017,FY2017,52
